/usr/local/lib/python3.10/dist-packages/torch/nn/modules/rnn.py:123: UserWarning: dropout option adds dropout after all but last recurrent layer, so non-zero dropout expects num_layers greater than 1, but got dropout=0.5 and num_layers=1
  warnings.warn(
Loading image features from img_features/ResNet-152-imagenet.tsv
Loading navigation graphs for 61 scans
R2RBatch loaded with 14039 instructions, using splits: train
Loading image features from img_features/ResNet-152-imagenet.tsv
Loading navigation graphs for 56 scans
R2RBatch loaded with 1021 instructions, using splits: val_seen
Loading image features from img_features/ResNet-152-imagenet.tsv
Loading navigation graphs for 11 scans
R2RBatch loaded with 2349 instructions, using splits: val_unseen
Training with sample feedback
43m 16s (- 10m 29s) (16100 80%) train loss: 0.6780, val_seen loss: 0.9086, success_rate: 0.366, val_unseen loss: 1.1181, success_rate: 0.213
43m 31s (- 10m 12s) (16200 81%) train loss: 0.6769, val_seen loss: 0.9019, success_rate: 0.369, val_unseen loss: 1.1226, success_rate: 0.223
43m 47s (- 9m 56s) (16300 81%) train loss: 0.6734, val_seen loss: 0.9312, success_rate: 0.375, val_unseen loss: 1.1422, success_rate: 0.220
44m 2s (- 9m 40s) (16400 82%) train loss: 0.6759, val_seen loss: 0.9149, success_rate: 0.364, val_unseen loss: 1.1353, success_rate: 0.215
44m 17s (- 9m 23s) (16500 82%) train loss: 0.6713, val_seen loss: 0.9420, success_rate: 0.357, val_unseen loss: 1.1726, success_rate: 0.212
44m 33s (- 9m 7s) (16600 83%) train loss: 0.6715, val_seen loss: 0.9218, success_rate: 0.358, val_unseen loss: 1.1430, success_rate: 0.205
44m 48s (- 8m 51s) (16700 83%) train loss: 0.6692, val_seen loss: 0.8859, success_rate: 0.369, val_unseen loss: 1.1185, success_rate: 0.214
45m 4s (- 8m 35s) (16800 84%) train loss: 0.6673, val_seen loss: 0.9337, success_rate: 0.349, val_unseen loss: 1.1485, success_rate: 0.213
45m 20s (- 8m 18s) (16900 84%) train loss: 0.6700, val_seen loss: 0.9161, success_rate: 0.385, val_unseen loss: 1.1456, success_rate: 0.224
45m 36s (- 8m 2s) (17000 85%) train loss: 0.6660, val_seen loss: 0.9237, success_rate: 0.351, val_unseen loss: 1.1484, success_rate: 0.223
45m 52s (- 7m 46s) (17100 85%) train loss: 0.6675, val_seen loss: 0.9112, success_rate: 0.368, val_unseen loss: 1.1572, success_rate: 0.235
46m 7s (- 7m 30s) (17200 86%) train loss: 0.6682, val_seen loss: 0.9315, success_rate: 0.365, val_unseen loss: 1.1471, success_rate: 0.213
46m 22s (- 7m 14s) (17300 86%) train loss: 0.6639, val_seen loss: 0.9086, success_rate: 0.375, val_unseen loss: 1.1226, success_rate: 0.224
46m 37s (- 6m 58s) (17400 87%) train loss: 0.6603, val_seen loss: 0.9144, success_rate: 0.367, val_unseen loss: 1.1385, success_rate: 0.214
46m 52s (- 6m 41s) (17500 87%) train loss: 0.6570, val_seen loss: 0.9301, success_rate: 0.378, val_unseen loss: 1.1427, success_rate: 0.225
47m 7s (- 6m 25s) (17600 88%) train loss: 0.6603, val_seen loss: 0.9274, success_rate: 0.367, val_unseen loss: 1.1451, success_rate: 0.215
47m 23s (- 6m 9s) (17700 88%) train loss: 0.6569, val_seen loss: 0.9271, success_rate: 0.362, val_unseen loss: 1.1374, success_rate: 0.215
47m 38s (- 5m 53s) (17800 89%) train loss: 0.6568, val_seen loss: 0.9245, success_rate: 0.384, val_unseen loss: 1.1628, success_rate: 0.213
47m 53s (- 5m 37s) (17900 89%) train loss: 0.6546, val_seen loss: 0.9284, success_rate: 0.368, val_unseen loss: 1.1441, success_rate: 0.219
48m 8s (- 5m 20s) (18000 90%) train loss: 0.6581, val_seen loss: 0.9519, success_rate: 0.375, val_unseen loss: 1.1731, success_rate: 0.228
48m 23s (- 5m 4s) (18100 90%) train loss: 0.6541, val_seen loss: 0.9191, success_rate: 0.359, val_unseen loss: 1.1462, success_rate: 0.218
48m 40s (- 4m 48s) (18200 91%) train loss: 0.6547, val_seen loss: 0.9372, success_rate: 0.384, val_unseen loss: 1.1377, success_rate: 0.227
48m 55s (- 4m 32s) (18300 91%) train loss: 0.6505, val_seen loss: 0.9343, success_rate: 0.381, val_unseen loss: 1.1444, success_rate: 0.214
49m 10s (- 4m 16s) (18400 92%) train loss: 0.6508, val_seen loss: 0.9180, success_rate: 0.379, val_unseen loss: 1.1560, success_rate: 0.219
49m 25s (- 4m 0s) (18500 92%) train loss: 0.6475, val_seen loss: 0.9398, success_rate: 0.378, val_unseen loss: 1.1637, success_rate: 0.220
49m 41s (- 3m 44s) (18600 93%) train loss: 0.6432, val_seen loss: 0.9183, success_rate: 0.373, val_unseen loss: 1.1574, success_rate: 0.221
49m 56s (- 3m 28s) (18700 93%) train loss: 0.6469, val_seen loss: 0.9421, success_rate: 0.352, val_unseen loss: 1.1667, success_rate: 0.213
50m 11s (- 3m 12s) (18800 94%) train loss: 0.6450, val_seen loss: 0.9505, success_rate: 0.364, val_unseen loss: 1.1766, success_rate: 0.232
50m 26s (- 2m 56s) (18900 94%) train loss: 0.6393, val_seen loss: 0.9369, success_rate: 0.378, val_unseen loss: 1.1698, success_rate: 0.204
50m 43s (- 2m 40s) (19000 95%) train loss: 0.6482, val_seen loss: 0.9342, success_rate: 0.344, val_unseen loss: 1.1699, success_rate: 0.214
50m 59s (- 2m 24s) (19100 95%) train loss: 0.6401, val_seen loss: 0.9182, success_rate: 0.365, val_unseen loss: 1.1662, success_rate: 0.222
51m 15s (- 2m 8s) (19200 96%) train loss: 0.6344, val_seen loss: 0.9487, success_rate: 0.356, val_unseen loss: 1.1918, success_rate: 0.218
51m 32s (- 1m 52s) (19300 96%) train loss: 0.6424, val_seen loss: 0.9361, success_rate: 0.388, val_unseen loss: 1.1703, success_rate: 0.222
51m 47s (- 1m 36s) (19400 97%) train loss: 0.6352, val_seen loss: 0.9302, success_rate: 0.369, val_unseen loss: 1.1688, success_rate: 0.220
52m 2s (- 1m 20s) (19500 97%) train loss: 0.6361, val_seen loss: 0.9110, success_rate: 0.372, val_unseen loss: 1.1583, success_rate: 0.208
52m 18s (- 1m 4s) (19600 98%) train loss: 0.6358, val_seen loss: 0.9475, success_rate: 0.367, val_unseen loss: 1.1841, success_rate: 0.228
52m 33s (- 0m 48s) (19700 98%) train loss: 0.6323, val_seen loss: 0.9400, success_rate: 0.365, val_unseen loss: 1.1745, success_rate: 0.215
52m 49s (- 0m 32s) (19800 99%) train loss: 0.6319, val_seen loss: 0.9220, success_rate: 0.354, val_unseen loss: 1.1867, success_rate: 0.206
53m 5s (- 0m 16s) (19900 99%) train loss: 0.6319, val_seen loss: 0.9335, success_rate: 0.375, val_unseen loss: 1.1759, success_rate: 0.203
53m 19s (- 0m 0s) (20000 100%) train loss: 0.6332, val_seen loss: 0.9265, success_rate: 0.370, val_unseen loss: 1.1646, success_rate: 0.218
